File,Title,Year
animalia-en-australia-1080p-latino-ingles-mega.txt,Otros Titulos: Back to the Outback  |  ¡Nos volvemos a casa!,2021
animaniacs-temporada-1-1080p-latino-ingles-mega.txt,,2020
animatrix-1080p-latino-ingles-mega.txt,Titulo Original: The Animatrix,2003
aniquilacion-1080p-latino-ingles-mega.txt,Titulo Original: Annihilation,2018
aniquiladores-1080p-latino-ingles-mega.txt,Titulo Original: Eliminators,2016
anna-1080p-latino-ingles-mega.txt,Titulo Original: Anna,2019
annabelle-1080p-latino-ingles-mega.txt,,2014
annabelle-2-la-creacion-1080p-latino-ingles-mega.txt,Titulo Original: Annabelle: Creation,2017
annabelle-3-vuelve-a-casa-1080p-latino-ingles-mega.txt,Titulo Original: Annabelle Comes Home,2019
ano-nuevo-1080p-latino-ingles-mega.txt,Otros Titulos: Noche de fin de año  |  New Year’s Eve,2011
ano-uno-1080p-latino-ingles-mega.txt,,2009
anomalisa-1080p-latino-ingles-mega.txt,,2015
anon-1080p-latino-mega.txt,Titulo Original: Anon,2018
anonima-1080p-latino-mega.txt,Titulo Original: Anónima,2021
ant-man-el-hombre-hormiga-1080p-latino-ingles-mega.txt,,2015
ant-man-y-la-avispa-1080p-latino-ingles-mega.txt,Titulo Original: Ant-Man and the Wasp,2018
antes-de-amanecer-1080p-latino-ingles-mega.txt,Titulo Original: Before Sunrise, 1995
antes-de-la-medianoche-1080p-latino-ingles-mega.txt,Otros Titulos: Before Midnight  |  Antes del anochecer,2013
antes-del-atardecer-1080p-latino-ingles-mega.txt,Titulo Original: Before Sunset,2004
antes-que-el-diablo-sepa-que-has-muerto-1080p-latino-ingles-mega.txt,Titulo Original: Before the Devil Knows You’re Dead,2007
anti-matter-1080p-latino-ingles-mega.txt,Otros Titulos: Worm  |  Antimateria,2016
anticristo-1080p-castellano-ingles-mega.txt,Titulo Original: Antichrist,2009
antonia-una-sinfonia-1080p-latino-ingles-mega.txt,Otros Titulos: De Dirigent   |  The Conductor  |  La directora de orquesta,2018
aparecido-1080p-castellano-ingles-mega.txt,Titulo Original: The Wraith, 1986
apocalipsis-el-ascenso-de-hitler-720p-latino-mega.txt,,
apocalipsis-el-desembarco-de-normandia-720p-latino-mega.txt,,
apocalipsis-la-guerra-interminable-1918-1926-720p-castellano-mega.txt,,
apocalipsis-la-primera-guerra-mundial-1080p-latino-mega.txt,,
apocalipsis-la-segunda-guerra-mundial-720p-latino.txt,,
apocalipsis-stalin-720p-castellano-mega.txt,,
apocalipsis-verdun-1080p-latino-mega.txt,,
apocalypse-now-redux-1080p-ingles-subtitulado-mega.txt,Titulo Original: Apocalypse Now Redux, 1979
apocalypse-now-theatrical-cut-1080p-latino-ingles-mega.txt,Titulo Original: Apocalypse Now, 1979
apocalypto-1080p-maya-subtitulada-mega.txt,,2006
apollo-11-1080p-latino-ingles-mega.txt,Titulo Original: Apollo 11,2019
apolo-13-1080p-latino-ingles-mega.txt,Titulo Original: Apollo 13, 1995
apoyate-en-mi-1080p-latino-ingles-mega.txt,Titulo Original: Lean on Pete,2017
appaloosa-1080p-latino-ingles-mega.txt,Titulo Original: Appaloosa,2008
aprendices-fuera-de-linea-1080p-latino-ingles-mega.txt,Otros Titulos: The Internship  |  Los becarios,2013
apuesta-maestra-1080p-latino-ingles-mega.txt,Titulo Original: Molly’s Game,2017
aquaman-1080p-latino-ingles-mega.txt,Titulo Original: Aquaman,2018
aquaman-king-of-atlantis-temporada-1-1080p-latino-ingles-mega.txt,,2021
aquellos-que-desean-mi-muerte-1080p-latino-ingles-mega.txt,Titulo Original: Those Who Wish Me Dead,2021
aquellos-viejos-tiempos-1080p-latino-ingles-mega.txt,Titulo Original: Aquellas juergas universitarias  |  Old School,2003
aracnofobia-1080p-latino-ingles-mega.txt,Titulo Original: Arachnophobia, 1990
arbol-la-vida-1080p-latino-ingles-mega.txt,Titulo Original: The Tree of Life,2011
arcane-league-of-legends-temporada-1-1080p-latino-ingles-mega.txt,,2021
archive-1080p-latino-ingles-mega.txt,Titulo Original: Archive,2020
archivo-81-temporada-1-1080p-latino-ingles-mega.txt,Titulo original: Archive 81,2022
arizona-1080p-latino-ingles-mega.txt,Titulo Original: Arizona,2018
arkansas-1080p-latino-ingles-mega.txt,Titulo Original: Arkansas (The Crime Boss),2020
arlo-el-chico-caiman-1080p-latino-ingles-mega.txt,Titulo Original: Arlo the Alligator Boy,2021
arma-mortal-1080p-latino-ingles-mega.txt,Otros Titulos: Lethal Weapon  |  Arma letal, 1987
arma-mortal-2-1080p-latino-ingles-mega.txt,Otros Titulos: Lethal Weapon 2  |  Arma letal 2, 1989
arma-mortal-3-1080p-latino-ingles-mega.txt,Titulo Original: Lethal Weapon 3  |  Arma letal 3, 1992
arma-mortal-4-1080p-latino-ingles-mega.txt,Titulo Original: Lethal Weapon 4  |  Arma letal 4, 1998
armados-y-peligrosos-1080p-latino-ingles-mega.txt,Titulo Original: 2 Guns,2013
armageddon-1080p-latino-ingles-mega.txt,,1998
aro-3-1080p-latino-ingles-mega.txt,Titulo Original: Rings,2017
arrastrame-al-infierno-1080p-latino-ingles-mega.txt,Titulo Original: Drag Me To Hell,2009
arrietty-y-el-mundo-de-los-diminutos-1080p-latino-japones-mega.txt,Titulo Original: Karigurashi no Arietti,2010
arrow-temporada-1-1080p-latino-ingles-mega.txt,,2012
arrow-temporada-2-720p-latino-ingles-mega.txt,,2013
arrow-temporada-3-720p-latino-ingles-mega.txt,,2014
arrow-temporada-4-720p-latino-ingles-mega.txt,,2015
arrow-temporada-5-720p-latino-ingles-mega.txt,,2015
arrow-temporada-6-720p-latino-ingles-mega.txt,,2017
arrow-temporada-7-720p-latino-ingles-mega.txt,,
arrow-temporada-8-720p-latino-ingles-mega.txt,,
artemis-fowl-1080p-latino-ingles-mega.txt,Titulo Original: Artemis Fowl,2020
arthur-christmas-operacion-regalo-1080p-latino-ingles-mega.txt,Titulo Original: Arthur Christmas,2011
artico-1080p-latino-ingles-mega.txt,Titulo Original: Arctic,2018
artistas-y-modelos-1080p-latino-ingles-mega.txt,Otros Titulos: Artists and Models  |  Cómicos en París,1955
as-the-gods-will-1080p-japones-ingles-subtitulado-mega.txt,Otros Titulos: Kamisama no iu tôri (As the Gods Will)  |  Como Dios quiera,2014
asalto-a-la-casa-de-moneda-1080p-latino-ingles-mega.txt,Otros Titulos: Way Down  |  The Vault,2021
asalto-al-convoy-1080p-latino-frances-mega.txt,Titulo Original: Le convoi,2016
asalto-al-tren-del-dinero-1080p-latino-ingles-mega.txt,Titulo Original: Money Train,1995
asalto-al-tren-pelham-123-1080p-latino-ingles-mega.txt,Otros Titulos: Rescate del Metro 123  |  The Taking of Pelham 123,2009
ascenso-1080p-latino-frances-mega.txt,Titulo Original: L’ascension,2017
asesinato-expreso-oriente-1080p-latino-ingles-mega.txt,Titulo Original: Murder on the Orient Express,2017
asesinato-jesse-james-cobarde-robert-ford-1080p-latino-ingles-mega.txt,,2007
asesino-de-la-carretera-1080p-latino-ingles-mega.txt,Otros Titulos: The Hitcher  |  Carretera al infierno  |  El caminante,1986
asesino-del-futuro-1080p-latino-ingles-mega.txt,Titulo Original: Looper,2012
asesino-mision-venganza-1080p-latino-ingles-mega.txt,Titulo Original: American Assassin,2017
asesino-virtual-1080p-latino-ingles-mega.txt,Otros Titulos: Virtuosity  |  Sid 6.7 – La máquina asesina,1995
asesinos-1080p-latino-ingles-mega.txt,Titulo Original: Assassins, 1995
asesinos-anonimos-1080p-latino-ingles-mega.txt,Titulo Original: Killers Anonymous,2019
asesinos-de-elite-1080p-latino-ingles-mega.txt,Titulo Original: Killer Elite,2011
asesinos-del-mas-alla-1080p-latino-ingles-mega.txt,Titulo Original: Stephen King’s ‘Sometimes They Come Back’,1991
asesinos-naturaleza-1080p-latino-ingles-mega.txt,Otros Titulos: Asesinos natos  |  Natural Born Killers, 1994
asfixia-1080p-latino-mega.txt,Titulo Original: Asfixia,2018
ash-vs-evil-dead-temporada-1-720p-latino-ingles-mega.txt,,2015
ash-vs-evil-dead-temporada-2-720p-latino-ingles-mega.txt,,2016
ash-vs-evil-dead-temporada-3-720p-latino-ingles-mega.txt,,2018
ashby-1080p-latino-ingles-mega.txt,,2015
asi-en-la-tierra-como-en-el-infierno-1080p-latino-ingles-mega.txt,,2014
assassins-creed-1080p-latino-ingles-mega.txt,Titulo Original: Assassin’s Creed,2016
asterix-el-secreto-de-la-pocion-magica-1080p-latino-ingles-mega.txt,Titulo Original: Astérix: Le secret de la potion magique,2018
astro-boy-1080p-latino-ingles-mega.txt,Titulo Original: Astro Boy (Astroboy),2009
ataque-a-los-titanes-temporada-1-1080p-latino-japones-mega.txt,Titulo Original: Shingeki no Kyojin (Attack on Titan),2013
ataque-a-los-titanes-temporada-2-1080p-latino-japones-mega.txt,Titulo Original: Shingeki no Kyojin (Attack on Titan),
ataque-a-los-titanes-temporada-3-1080p-latino-japones-mega.txt,Titulo Original: Shingeki no Kyojin (Attack on Titan),
ataque-a-los-titanes-temporada-4-1080p-latino-japones-mega.txt,Titulo Original: Shingeki no Kyojin (Attack on Titan),
ataque-extraterrestre-1080p-latino-ingles-mega.txt,Titulo Original: Attack The Block,2011
atentado-en-el-estadio-1080p-latino.txt,Otros Titulos: Final Score   |  La última jugada,2018
aterrados-1080p-latino-mega.txt,Titulo Original: Aterrados,2017
atila-el-huno-1080p-latino-ingles-mega.txt,Titulo Original: Attila,2001
atlantida-el-continente-perdido-1080p-latino-ingles-mega.txt,"Titulo Original: Atlantis, the Lost Continent",1961
atlantis-el-regreso-de-milo-1080p-latino-ingles-mega.txt,Titulo Original: Atlantis: Milo’s Return,2003
atlantis-imperio-perdido-1080p-latino-ingles-mega.txt,Titulo Original: Atlantis: The Lost Empire,2001
atmosfera-cero-1080p-latino-castellano-ingles-mega.txt,Titulo Original: Outland, 1981
atomica-1080p-latino-ingles-mega.txt,Titulo Original: Atomic Blonde,2017
atracadores-temporada-1-1080p-latino-frances-mega.txt,Titulo original: Braqueurs,2021
atraccion-fatal-1080p-latino-ingles-mega.txt,Titulo Original: Fatal Attraction, 1987
atraccion-peligrosa-the-town-1080p-latino-ingles-mega.txt,,2010
atracos-temporada-1-1080p-latino-ingles-mega.txt,Otros Titulos: Heist  |  Robos magistrales,2021
atrapa-la-bandera-1080p-latino-ingles-mega.txt,,2015
atrapada-en-el-fondo-del-mar-1080p-latino-sueco-mega.txt,Titulo Original: Breaking Surface,2020
atrapada-en-la-navidad-1080p-latino-ingles-mega.txt,Titulo Original: Christmas Again,2021
atrapados-sin-salida-1080p-latino-ingles-mega.txt,Otros Titulos: One Flew Over the Cuckoo’s Nest  |  Alguien voló sobre el nido del cuco, 1975
atrapame-si-puedes-1080p-latino-ingles-mega.txt,,2002
atrapar-millonario-1080p-latino-ingles-mega.txt,Otros Titulos: How to Marry a Millionaire  |  Cómo casarse con un millonario, 1953
attraction-1080p-latino-ruso-mega.txt,Titulo Original: Prityazhenie,2017
attrition-1080p-latino-ingles-mega.txt,Titulo Original: Attrition,2018
audicion-1080p-castellano-japones-mega.txt,Titulo Original: Ôdishon (Audition),1999
aullidos-1080p-latino-castellano-ingles-mega.txt,Titulo Original: The Howling, 1981
austin-powers-1080p-latino-ingles-mega.txt,Otros Titulos: Austin Powers: International Man of Mystery   |  Austin Powers: Misterioso agente internacional,1997
austin-powers-el-espia-seductor-1080p-latino-ingles-mega.txt,Otros Titulos: Austin Powers; The Spy Who Shagged Me  |  Austin Powers 2: La espía que me achuchó,1999
austin-powers-en-goldmember-1080p-latino-ingles-mega.txt,Otros Titulos: Austin Powers in Goldmember  |  Austin Powers en Miembro de Oro,2002
australia-1080p-latino-ingles-mega.txt,Titulo Original: Australia,2008
avatar-extended-1080p-latino-ingles-mega.txt,,2009
ave-cesar-1080p-latino-ingles-mega.txt,,2016
avengers-endgame-1080p-latino-ingles-mega.txt,Titulo Original: Avengers: Endgame,2019
avengers-infinity-war-1080p-latino-ingles-mega.txt,Otros Titulos: Vengadores: Infinity War  |  Los Vengadores: La Guerra Del Infinito,2018
aventuras-la-liga-la-justicia-atrapados-tiempo-1080p-latino-ingles-mega.txt,Titulo Original: JLA Adventures: Trapped in Time (Justice League of America Adventures),2014
aves-de-presa-1080p-latino-ingles-mega.txt,Titulo Original: Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),2020
aviones-1080p-latino-ingles-mega.txt,Titulo Original: Disney’s Planes,2013
aviones-2-1080p-latino-ingles-mega.txt,Otros Titulos: Aviones: Equipo de rescate  |  Planes: Fire & Rescue,2014
await-further-instructions-1080p-latino-ingles-mega.txt,Titulo Original: Await Further Instructions,2018
azumi-1080p-japones-subtitulado-mega.txt,Titulo Original: Azumi,2003
azumi-2-1080p-japones-subtitulado-mega.txt,Titulo Original: Azumi 2: Death or Love,2005
baahubali-2-the-conclusion-1080p-hindu-subtitulado-mega.txt,Titulo Original: Baahubali 2: The Conclusion,2017
baahubali-the-beginning-1080p-latino-mega.txt,Otro Titulo: Baahubali: El origen de la leyenda,2015
baba-yaga-terror-en-el-bosque-oscuro-1080p-latino-ruso-ingles-mega.txt,Otros Titulos: Yaga. Koshmar tyomnogo lesa  |  Baba Yaga: Terror of the Dark Forest,2019
babadook-1080p-castellano-ingles-mega.txt,Titulo Original: The Babadook,2014
babe-cerdito-la-ciudad-1080p-latino-ingles-mega.txt,, 1998
babe-cerdito-valiente-1080p-latino-ingles-mega.txt,, 1995
babel-1080p-latino-ingles-mega.txt,Titulo Original: Babel,2006
baby-aprendiz-del-crimen.txt,Titulo Original: Baby Driver,2017
bac-nord-brigada-de-investigacion-criminal-1080p-latino-frances-mega.txt,Otros Titulos: BAC Nord  |  The Stronghold,2021
backstabbing-for-beginners-1080p-latino-ingles-mega.txt,Titulo Original: Backstabbing for Beginners,2018
bad-boys-for-life-1080p-latino-ingles-mega.txt,Titulo Original: Bad Boys for Life,2020
bad-cat-1080p-latino-mega.txt,Titulo Original: Kötü Kedi Serafettin,2016
bad-genius-1080p.txt,Titulo Original: Chalard games goeng,2017
badland-1080p-latino-ingles-mega.txt,Titulo Original: Badland,2019
bailando-en-la-oscuridad-1080p-castellano-ingles-mega.txt,Titulo Original: Dancer in the Dark,2000
bailarina-1080p-latino-ingles-mega.txt,Titulo Original: Ballerina,2016
bajo-el-sol-de-la-toscana-1080p-latino-ingles-mega.txt,Titulo Original: Under the Tuscan Sun,2003
bajo-la-piel-1080p-latino-ingles-mega.txt,Titulo Original: Under the Skin,2013
bajos-instintos-1080p-latino-ingles-mega.txt,Otros Titulos: Basic Instinct  |  Instinto básico, 1992
bajos-instintos-2-adiccion-al-riesgo-1080p-latino-ingles-mega.txt,Otros Titulos: Instinto básico 2. Adicción al riesgo  |  Basic Instinct 2: Risk Addiction,2006
baki-hanma-temporada-1-1080p-latino-japones-mega.txt,Titulo original: Hanma Baki: Son of Ogre,2021
baki-temporada-1-720p-latino.txt,,
baki-temporada-2-720p-latino.txt,,
baki-temporada-3-720p-latino-japones-mega.txt,Otros Titulos: Baki La saga del gran torneo de Raitai  |  Baki: The Great Raitai Tournament Saga,
bala-perdida-1080p-latino-frances-mega.txt,Titulo Original: Balle perdue,2020
balto-1080p-latino-ingles-mega.txt,Otro Titulo: Balto: La leyenda del perro esquimal,1995
balto-2-480p-latino-ingles-mega.txt,Titulo Original: Balto II: Wolf Quest,2002
balto-3-480p-latino-ingles-mega.txt,Titulo Original: Balto III: Wings of Change,2004
bambi-1080p-latino-ingles-mega.txt,Titulo Original: Bambi,1942
bambi-2-1080p-latino-ingles-mega.txt,Titulo Original: Bambi II,2006
band-aid-1080p-latino-ingles-mega.txt,Titulo Original: Band Aid,2017
band-of-brothers-1080p-latino-ingles-mega.txt,,2001
banderas-padres-1080p-latino-ingles-mega.txt,Titulo Original: Flags of Our Fathers,2006
bar-coyote-1080p-latino-ingles-mega.txt,Titulo Original: Coyote Ugly,2000
baraka-1080p-mega.txt,Titulo Original: Baraka,1992
barbarella-1080p-latino-ingles-mega.txt,Titulo Original: Barbarella, 1968
barbarians-temporada-1-1080p-latino-aleman-mega.txt,,2020
barbie-superheroina-del-videojuego-1080p-latino-ingles-mega.txt,,2017
barco-fantasma-1080p-latino-ingles-mega.txt,Titulo Original: Ghost Ship,2002
barrabas-1080p-ingles-subtitulado-mega.txt,Titulo Original: Barabba (Barabbas), 1961
barrenderos-espaciales-1080p-latino-coreano-ingles-mega.txt,Otros Titulos: Seungriho  |  Space Sweepers,2021
barry-lyndon-1080p-latino-ingles-mega.txt,Titulo Original: Barry Lyndon, 1975
barry-seal-solo-america-1080p-latino-ingles-mega.txt,Otros Titulos: American Made  |  Barry Seal: El traficante,2017
bartkowiak-1080p-latino-polaco-ingles-mega.txt,Titulo Original: Bartkowiak,2021
batalla-en-el-espacio-exterior-1080p-latino-japones-mega.txt,Titulo Original: Uchu daisenso (Battle in Outer Space),1959
batalla-mas-alla-de-las-estrellas-1080p-latino-ingles-mega.txt,Otros Titulos: The Green Slime  |  Battle Beyond the Stars, 1968
batalla-por-el-planeta-de-los-simios-1080p-latino-ingles-mega.txt,Otros Titulos: La conquista del planeta de los simios | Battle For the Planet of the Apes, 1973
bates-motel-temporada-1-micro-hd-480p-latino-mega.txt,,2013
bates-motel-temporada-2-dvd-rip-latino-mega.txt,,2014
bates-motel-temporada-3-720p-latino-mega.txt,,2015
bates-motel-temporada-4-720p-latino-ingles-mega.txt,,2016
bates-motel-temporada-5-720p-latino-ingles-mega.txt,,2017
batman-1080p-latino-ingles-mega.txt,Titulo original: Batman,1989
batman-and-mr-freeze-subzero-720p-latino-ingles-mega.txt,Titulo Original: Batman & Mr. Freeze: SubZero, 1998
batman-ano-uno.txt,Titulo Original: Batman: Year One,2011
batman-ataque-arkham-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Assault on Arkham,2014
batman-capucha-roja-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Under the Red Hood,2010
batman-death-in-the-family-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Death in the Family,2020
batman-del-futuro-1080p-latino-ingles-mega.txt,,1999
batman-del-futuro-regreso-del-joker-1080p-latino-ingles-mega.txt,Titulo Original: Batman Beyond: Return of the Joker (Batman of the Future: Return of the Joker),2000
batman-el-caballero-de-la-noche-asciende-1080p-latino-ingles-mega.txt,,2012
batman-el-caballero-oscuro-1080p-latino-ingles-mega.txt,,2008
batman-el-largo-halloween-parte-1-1080p-latino-ingles-mega.txt,"Titulo Original: Batman: The Long Halloween, Part One",2021
batman-el-largo-halloween-parte-2-1080p-latino-ingles-mega.txt,"Titulo Original: Batman: The Long Halloween, Part Two",2021
batman-el-regreso-del-enmascarado-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Return of the Caped Crusaders,2016
batman-forever-1080p-latino-ingles-mega.txt,Otro Titulo: Batman Eternamente,1995
batman-gotham-luz-gas-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Gotham by Gaslight,2018
batman-guardian-gotham-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Gotham Knight (Battoman: Gossamu Naito),2008
batman-harley-quinn-1080p-latino-ingles-mega.txt,Titulo Original: Batman and Harley Quinn,2017
batman-hush-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Hush,2019
batman-inicia-1080p-latino-ingles-mega.txt,,2005
batman-la-broma-asesina-1080p-latino-ingles-mega.txt,,2016
batman-la-mascara-del-fantasma-1080p-latino-ingles-mega.txt,Titulo Original: Batman: The Animated Movie – Mask of the Phantasm, 1993
batman-la-serie-animada-1080p-latino-ingles-mega.txt,,1992
batman-mala-sangre-1080p-latino-ingles-mega.txt,,2016
batman-misterio-batwoman-1080p-latino-ingles-mega.txt,Titulo Original: Batman: Mystery of the Batwoman,2003
batman-ninja-1080p-latino-ingles-mega.txt,Titulo Original: Batman Ninja,2018
